link_id,link_no,layer_no,from_node_id,to_node_id,from_gate_flag,to_gate_flag,link_type,link_type_name,link_type_code,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_plf1,QVDF_alpha1,QVDF_beta1,QVDF_cd1,QVDF_n1,QVDF_s1,geometry
4780,4736,0,2665,1509,-1,-1,10,footway,footway,1.000000,0.032660,60.000000,51.000000,0.032660,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9337648 33.4246091, -111.9337760 33.4246208, -111.9337950 33.4246613, -111.9337980 33.4246987, -111.9337532 33.4248462, -111.9337432 33.4248918)",
4781,4737,0,2665,2666,-1,-1,10,footway,footway,1.000000,0.009870,60.000000,51.000000,0.009870,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9337648 33.4246091, -111.9336597 33.4245968)",
4782,4738,0,2664,1946,-1,-1,10,footway,footway,1.000000,0.005330,60.000000,51.000000,0.005330,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9337521 33.4245958, -111.9337980 33.4245670)",
4783,4739,0,1946,2667,-1,-1,10,footway,footway,1.000000,0.004300,60.000000,51.000000,0.004300,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9337980 33.4245670, -111.9338337 33.4245423)",
4784,4740,0,2667,2668,-1,-1,10,footway,footway,1.000000,0.021440,60.000000,51.000000,0.021440,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9338337 33.4245423, -111.9337999 33.4244850, -111.9337821 33.4244438, -111.9337836 33.4244071, -111.9337980 33.4243887, -111.9338090 33.4243634)",
4785,4741,0,2668,154,-1,-1,10,footway,footway,1.000000,0.005690,60.000000,51.000000,0.005690,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9338090 33.4243634, -111.9338069 33.4243121)",
4786,4742,0,154,2659,-1,-1,10,footway,footway,1.000000,0.005480,60.000000,51.000000,0.005480,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9338069 33.4243121, -111.9338079 33.4242627)",
4787,4743,0,2658,2669,-1,-1,10,footway,footway,1.000000,0.002260,60.000000,51.000000,0.002260,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9341456 33.4242626, -111.9341457 33.4242422)",
4788,4744,0,2657,2670,-1,-1,10,footway,footway,1.000000,0.025580,60.000000,51.000000,0.025580,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9343803 33.4242625, -111.9343816 33.4242472, -111.9342052 33.4242494, -111.9342046 33.4242322, -111.9341459 33.4242219)",
4789,4745,0,2669,2670,-1,-1,10,footway,footway,1.000000,0.002250,60.000000,51.000000,0.002250,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9341457 33.4242422, -111.9341459 33.4242219)",
4790,4746,0,153,1505,-1,-1,8,service,service,1.000000,0.009200,60.000000,51.000000,0.009200,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9342735 33.4243087, -111.9342722 33.4243917)",
4791,4747,0,1505,153,-1,-1,8,service,service,1.000000,0.009200,60.000000,51.000000,0.009200,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9342722 33.4243917, -111.9342735 33.4243087)",
4792,4748,0,1505,2671,-1,-1,8,service,service,1.000000,0.001140,60.000000,51.000000,0.001140,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9342722 33.4243917, -111.9342720 33.4244020)",
4793,4749,0,2671,1505,-1,-1,8,service,service,1.000000,0.001140,60.000000,51.000000,0.001140,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9342720 33.4244020, -111.9342722 33.4243917)",
4794,4750,0,1870,2021,-1,-1,8,service,service,1.000000,0.049710,60.000000,51.000000,0.049710,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9373562 33.4242343, -111.9373433 33.4237861)",
4795,4751,0,2021,1870,-1,-1,8,service,service,1.000000,0.049710,60.000000,51.000000,0.049710,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9373433 33.4237861, -111.9373562 33.4242343)",
4796,4752,0,1869,2020,-1,-1,8,service,service,1.000000,0.049700,60.000000,51.000000,0.049700,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9375380 33.4242332, -111.9375257 33.4237850)",
4797,4753,0,2020,1869,-1,-1,8,service,service,1.000000,0.049700,60.000000,51.000000,0.049700,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9375257 33.4237850, -111.9375380 33.4242332)",
4798,4754,0,137,2656,-1,-1,9,cycleway,cycleway,1.000000,0.013160,60.000000,51.000000,0.013160,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9376809 33.4231987, -111.9376954 33.4233168)",
4799,4755,0,2656,2672,-1,-1,9,cycleway,cycleway,1.000000,0.019640,60.000000,51.000000,0.019640,800.000000,bike,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9376954 33.4233168, -111.9376986 33.4234939)",
4800,4756,0,2655,2673,-1,-1,10,footway,footway,1.000000,0.010720,60.000000,51.000000,0.010720,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9373598 33.4233185, -111.9373613 33.4234152)",
4801,4757,0,2016,1678,-1,-1,8,service,service,1.000000,0.045430,60.000000,51.000000,0.045430,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381252 33.4237833, -111.9381307 33.4241930)",
4802,4758,0,1678,2016,-1,-1,8,service,service,1.000000,0.045430,60.000000,51.000000,0.045430,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381307 33.4241930, -111.9381252 33.4237833)",
4803,4759,0,1857,1853,-1,-1,10,footway,footway,1.000000,0.035940,60.000000,51.000000,0.035940,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9390787 33.4237208, -111.9388174 33.4237219, -111.9386921 33.4237223)",
4804,4760,0,1853,2585,-1,-1,8,service,service,1.000000,0.041130,60.000000,51.000000,0.041130,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9386921 33.4237223, -111.9386621 33.4237473, -111.9386217 33.4237574, -111.9382637 33.4237568)",
4805,4761,0,2585,1853,-1,-1,8,service,service,1.000000,0.041130,60.000000,51.000000,0.041130,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9382637 33.4237568, -111.9386217 33.4237574, -111.9386621 33.4237473, -111.9386921 33.4237223)",
4806,4762,0,2585,2016,-1,-1,8,service,service,1.000000,0.013350,60.000000,51.000000,0.013350,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9382637 33.4237568, -111.9381935 33.4237612, -111.9381252 33.4237833)",
4807,4763,0,2016,2585,-1,-1,8,service,service,1.000000,0.013350,60.000000,51.000000,0.013350,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9381252 33.4237833, -111.9381935 33.4237612, -111.9382637 33.4237568)",
4808,4764,0,2252,1863,-1,-1,10,footway,footway,1.000000,0.070620,60.000000,51.000000,0.070620,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398844 33.4232760, -111.9398782 33.4233307, -111.9398729 33.4239127)",
4809,4765,0,1863,1861,-1,-1,10,footway,footway,1.000000,0.038180,60.000000,51.000000,0.038180,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398729 33.4239127, -111.9398741 33.4242092, -111.9398713 33.4242570)",
4810,4766,0,594,732,-1,-1,4,secondary,secondary,2.000000,0.029930,60.000000,51.000000,0.029930,1600.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9388275 33.4298464, -111.9389533 33.4298031, -111.9390477 33.4297815, -111.9391348 33.4297705)",
4811,4767,0,2674,2675,-1,-1,8,service,service,1.000000,0.047220,60.000000,51.000000,0.047220,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9397044 33.4201858, -111.9397081 33.4203450, -111.9393901 33.4203501)",
4812,4768,0,2675,2674,-1,-1,8,service,service,1.000000,0.047220,60.000000,51.000000,0.047220,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9393901 33.4203501, -111.9397081 33.4203450, -111.9397044 33.4201858)",
4813,4769,0,635,2676,-1,-1,8,service,service,1.000000,0.015410,60.000000,51.000000,0.015410,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398662 33.4200134, -111.9397005 33.4200160)",
4814,4770,0,2676,635,-1,-1,8,service,service,1.000000,0.015410,60.000000,51.000000,0.015410,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9397005 33.4200160, -111.9398662 33.4200134)",
4815,4771,0,2676,2674,-1,-1,8,service,service,1.000000,0.199880,60.000000,51.000000,0.199880,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9397005 33.4200160, -111.9387270 33.4200316, -111.9387309 33.4202014, -111.9397044 33.4201858)",
4816,4772,0,2674,2676,-1,-1,8,service,service,1.000000,0.199880,60.000000,51.000000,0.199880,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9397044 33.4201858, -111.9387309 33.4202014, -111.9387270 33.4200316, -111.9397005 33.4200160)",
4817,4773,0,2674,2676,-1,-1,8,service,service,1.000000,0.018830,60.000000,51.000000,0.018830,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9397044 33.4201858, -111.9397005 33.4200160)",
4818,4774,0,2676,2674,-1,-1,8,service,service,1.000000,0.018830,60.000000,51.000000,0.018830,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9397005 33.4200160, -111.9397044 33.4201858)",
4819,4775,0,2363,2362,-1,-1,8,service,service,1.000000,0.128300,60.000000,51.000000,0.128300,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9385794 33.4205109, -111.9385615 33.4200170, -111.9383567 33.4200221, -111.9383745 33.4205132)",
4820,4776,0,2362,2363,-1,-1,8,service,service,1.000000,0.128300,60.000000,51.000000,0.128300,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9383745 33.4205132, -111.9383567 33.4200221, -111.9385615 33.4200170, -111.9385794 33.4205109)",
4821,4777,0,2157,2375,-1,-1,8,service,service,1.000000,0.079160,60.000000,51.000000,0.079160,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9389951 33.4208490, -111.9393425 33.4209150, -111.9396828 33.4209550, -111.9398327 33.4209739)",
4822,4778,0,2375,2157,-1,-1,8,service,service,1.000000,0.079160,60.000000,51.000000,0.079160,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398327 33.4209739, -111.9396828 33.4209550, -111.9393425 33.4209150, -111.9389951 33.4208490)",
4823,4779,0,2375,641,-1,-1,8,service,service,1.000000,0.004750,60.000000,51.000000,0.004750,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398327 33.4209739, -111.9398832 33.4209802)",
4824,4780,0,641,2375,-1,-1,8,service,service,1.000000,0.004750,60.000000,51.000000,0.004750,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9398832 33.4209802, -111.9398327 33.4209739)",
4825,4781,0,1476,2301,-1,-1,10,footway,footway,1.000000,0.047920,60.000000,51.000000,0.047920,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9388059 33.4296358, -111.9387584 33.4295175, -111.9387631 33.4294184, -111.9387943 33.4292838, -111.9388202 33.4292161)",
4826,4782,0,1383,65,-1,-1,10,footway,footway,1.000000,0.010040,60.000000,51.000000,0.010040,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9291540 33.4261161, -111.9292620 33.4261150)",
4827,4783,0,65,1388,-1,-1,10,footway,footway,1.000000,0.009360,60.000000,51.000000,0.009360,800.000000,walk,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9292620 33.4261150, -111.9293627 33.4261153)",
4828,4784,0,1411,1406,-1,-1,8,service,service,1.000000,0.094230,60.000000,51.000000,0.094230,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9388454 33.4259249, -111.9390341 33.4259221, -111.9392386 33.4259188, -111.9392363 33.4257318, -111.9389740 33.4257342, -111.9388390 33.4257354)",
4829,4785,0,1406,1411,-1,-1,8,service,service,1.000000,0.094230,60.000000,51.000000,0.094230,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9388390 33.4257354, -111.9389740 33.4257342, -111.9392363 33.4257318, -111.9392386 33.4259188, -111.9390341 33.4259221, -111.9388454 33.4259249)",
4830,4786,0,1411,1409,-1,-1,8,service,service,1.000000,0.001270,60.000000,51.000000,0.001270,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9388454 33.4259249, -111.9388445 33.4259135)",
4831,4787,0,1409,1411,-1,-1,8,service,service,1.000000,0.001270,60.000000,51.000000,0.001270,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9388445 33.4259135, -111.9388454 33.4259249)",
4832,4788,0,2677,2678,-1,-1,8,service,service,1.000000,0.032180,60.000000,51.000000,0.032180,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387746 33.4230600, -111.9391207 33.4230631)",
4833,4789,0,2678,2677,-1,-1,8,service,service,1.000000,0.032180,60.000000,51.000000,0.032180,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9391207 33.4230631, -111.9387746 33.4230600)",
4834,4790,0,2679,1897,-1,-1,8,service,service,1.000000,0.002240,60.000000,51.000000,0.002240,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387042 33.4231017, -111.9387042 33.4230815)",
4835,4791,0,1897,2679,-1,-1,8,service,service,1.000000,0.002240,60.000000,51.000000,0.002240,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387042 33.4230815, -111.9387042 33.4231017)",
4836,4792,0,1897,2680,-1,-1,8,service,service,1.000000,0.002120,60.000000,51.000000,0.002120,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387042 33.4230815, -111.9387043 33.4230624)",
4837,4793,0,2680,1897,-1,-1,8,service,service,1.000000,0.002120,60.000000,51.000000,0.002120,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387043 33.4230624, -111.9387042 33.4230815)",
4838,4794,0,2677,1898,-1,-1,8,service,service,1.000000,0.005560,60.000000,51.000000,0.005560,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387746 33.4230600, -111.9387292 33.4230736, -111.9387223 33.4230814)",
4839,4795,0,1898,2677,-1,-1,8,service,service,1.000000,0.005560,60.000000,51.000000,0.005560,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387223 33.4230814, -111.9387292 33.4230736, -111.9387746 33.4230600)",
4840,4796,0,1898,2679,-1,-1,8,service,service,1.000000,0.002810,60.000000,51.000000,0.002810,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387223 33.4230814, -111.9387042 33.4231017)",
4841,4797,0,2679,1898,-1,-1,8,service,service,1.000000,0.002810,60.000000,51.000000,0.002810,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387042 33.4231017, -111.9387223 33.4230814)",
4842,4798,0,2679,133,-1,-1,8,service,service,1.000000,0.010120,60.000000,51.000000,0.010120,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387042 33.4231017, -111.9387027 33.4231930)",
4843,4799,0,133,2679,-1,-1,8,service,service,1.000000,0.010120,60.000000,51.000000,0.010120,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9387027 33.4231930, -111.9387042 33.4231017)",
4844,4800,0,131,1899,-1,-1,8,service,service,1.000000,0.013930,60.000000,51.000000,0.013930,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9391983 33.4231924, -111.9391309 33.4230802)",
4845,4801,0,1899,131,-1,-1,8,service,service,1.000000,0.013930,60.000000,51.000000,0.013930,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9391309 33.4230802, -111.9391983 33.4231924)",
4846,4802,0,1899,2678,-1,-1,8,service,service,1.000000,0.002120,60.000000,51.000000,0.002120,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9391309 33.4230802, -111.9391207 33.4230631)",
4847,4803,0,2678,1899,-1,-1,8,service,service,1.000000,0.002120,60.000000,51.000000,0.002120,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9391207 33.4230631, -111.9391309 33.4230802)",
4848,4804,0,923,1996,-1,-1,8,service,service,1.000000,0.011720,60.000000,51.000000,0.011720,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9301960 33.4213151, -111.9301733 33.4212111)",
4849,4805,0,1996,923,-1,-1,8,service,service,1.000000,0.011720,60.000000,51.000000,0.011720,800.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9301733 33.4212111, -111.9301960 33.4213151)",
4850,4806,0,2681,898,-1,-1,20,connector,connector,2.000000,0.018830,60.000000,51.000000,0.018830,2000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9280389 33.4250773, -111.9278425 33.4250356)",
4851,4807,0,898,2681,-1,-1,20,connector,connector,2.000000,0.018830,60.000000,51.000000,0.018830,2000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9278425 33.4250356, -111.9280389 33.4250773)",
4852,4808,0,2682,895,-1,-1,20,connector,connector,2.000000,0.043040,60.000000,51.000000,0.043040,2000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9287366 33.4255091, -111.9282741 33.4255262)",
4853,4809,0,895,2682,-1,-1,20,connector,connector,2.000000,0.043040,60.000000,51.000000,0.043040,2000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9282741 33.4255262, -111.9287366 33.4255091)",
4854,4810,0,2683,180,-1,-1,20,connector,connector,2.000000,0.124540,60.000000,51.000000,0.124540,2000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9416314 33.4310061, -111.9403000 33.4308807)",
4855,4811,0,180,2683,-1,-1,20,connector,connector,2.000000,0.124540,60.000000,51.000000,0.124540,2000.000000,,1.000000,0.150000,4.000000,1.000000,0.272877,4.000000,0.954946,1.141574,4.000000,"LINESTRING (-111.9403000 33.4308807, -111.9416314 33.4310061)",
